Date,Open,High,Low,Close,Volume,TickerSymbol
13-Jul-16,41.57,41.89,40.60,41.10,2534832,JWN
12-Jul-16,41.14,41.78,41.06,41.62,3198094,JWN
11-Jul-16,40.40,41.11,40.12,40.96,3070011,JWN
8-Jul-16,39.46,40.60,39.46,40.32,3937573,JWN
7-Jul-16,38.34,39.54,38.34,39.15,4460093,JWN
6-Jul-16,37.29,38.41,36.82,38.33,3656254,JWN
5-Jul-16,38.23,38.23,36.79,37.46,2728943,JWN
1-Jul-16,37.84,38.54,37.80,38.23,2757893,JWN
30-Jun-16,38.03,38.11,37.40,38.05,2732860,JWN
29-Jun-16,37.25,38.12,37.08,37.87,3451452,JWN
28-Jun-16,36.58,37.19,36.36,37.11,3328584,JWN
27-Jun-16,37.11,37.11,35.01,36.20,4739346,JWN
24-Jun-16,37.05,37.52,36.56,37.13,4210417,JWN
23-Jun-16,38.26,38.63,38.09,38.25,2480544,JWN
22-Jun-16,37.83,38.98,37.74,37.79,3050547,JWN
21-Jun-16,37.95,38.23,37.68,37.75,2616137,JWN
20-Jun-16,38.09,38.27,37.65,37.71,2378723,JWN
17-Jun-16,36.90,37.74,36.82,37.48,4906731,JWN
16-Jun-16,37.19,37.20,36.33,36.78,5516498,JWN
15-Jun-16,37.05,38.43,36.96,36.99,5180970,JWN
14-Jun-16,37.69,37.77,36.41,36.68,5393333,JWN
13-Jun-16,38.88,38.89,37.64,37.68,3610345,JWN
10-Jun-16,38.85,38.89,38.31,38.88,4313811,JWN
9-Jun-16,40.58,40.58,39.09,39.57,2997135,JWN
8-Jun-16,40.48,40.84,40.22,40.56,3254085,JWN
7-Jun-16,39.59,40.85,39.50,40.50,4164329,JWN
6-Jun-16,39.85,40.22,39.29,39.84,3692863,JWN
3-Jun-16,39.13,39.94,39.06,39.75,4453776,JWN
2-Jun-16,38.23,39.41,38.00,39.30,4576281,JWN
