Date,Open,High,Low,Close,Volume,TickerSymbol
19-Jul-16,56.85,57.14,56.54,56.76,8719772,SBUX
18-Jul-16,57.59,57.59,56.85,56.92,7614635,SBUX
15-Jul-16,57.69,57.74,57.12,57.41,8494000,SBUX
14-Jul-16,57.00,57.68,56.97,57.59,11353599,SBUX
13-Jul-16,56.80,57.26,56.35,56.48,12183638,SBUX
12-Jul-16,56.65,57.60,56.50,57.48,10998486,SBUX
11-Jul-16,56.80,56.92,56.06,56.32,10394366,SBUX
8-Jul-16,56.92,57.00,56.36,56.51,12655500,SBUX
7-Jul-16,56.66,57.00,56.47,56.91,6813347,SBUX
6-Jul-16,56.52,57.11,56.32,56.75,8474188,SBUX
5-Jul-16,56.81,56.96,56.55,56.77,7274208,SBUX
1-Jul-16,57.04,57.36,56.84,56.99,8330308,SBUX
30-Jun-16,56.81,57.19,56.52,57.12,10215193,SBUX
29-Jun-16,55.42,56.94,55.36,56.74,11103787,SBUX
28-Jun-16,54.10,54.90,53.95,54.85,8416950,SBUX
27-Jun-16,54.20,54.48,53.41,53.69,11650798,SBUX
24-Jun-16,54.05,55.57,54.01,54.68,14654672,SBUX
23-Jun-16,55.98,56.20,55.90,56.13,5569431,SBUX
22-Jun-16,55.88,55.98,55.49,55.61,7215411,SBUX
21-Jun-16,55.52,56.03,55.45,55.81,7445109,SBUX
20-Jun-16,55.77,56.28,55.38,55.38,7286681,SBUX
17-Jun-16,55.61,55.62,55.04,55.31,9503017,SBUX
16-Jun-16,54.90,55.59,54.41,55.53,7968033,SBUX
15-Jun-16,55.64,56.09,55.27,55.35,7447317,SBUX
14-Jun-16,55.05,55.58,55.01,55.57,8036517,SBUX
13-Jun-16,54.79,55.60,54.76,55.04,7928722,SBUX
10-Jun-16,54.92,55.20,54.50,54.86,8118651,SBUX
9-Jun-16,55.15,55.61,55.06,55.58,5927854,SBUX
8-Jun-16,55.50,55.50,54.90,55.22,7623851,SBUX
7-Jun-16,55.65,56.10,55.28,55.30,7173072,SBUX
6-Jun-16,54.72,55.87,54.69,55.59,9900917,SBUX
3-Jun-16,54.71,55.08,54.40,54.61,6649224,SBUX
2-Jun-16,54.90,55.00,54.46,54.62,8307488,SBUX
